t,cmd_px,cmd_py,cmd_pz,cmd_qx,cmd_qy,cmd_qz,cmd_qw,cmd_jaw_sep,grip_px,grip_py,grip_pz,grip_qx,grip_qy,grip_qz,grip_qw,grip_jaw_sep,peg_px,peg_py,peg_pz,peg_qx,peg_qy,peg_qz,peg_qw,f_gripper_peg,f_peg_table,f_peg_cuboid,f_cuboid_table
367,0.19985734433045158,0.20021328206042396,0.24999908805787863,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787863,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574092006307,0.20014446485341697,0.04999908714827523,-2.470487229582011e-05,-7.667002071373195e-06,-0.004590400178083671,0.9999894637230391,0.0,0.9809895222318509,0.0,9.81000000000478
368,0.19985734433045158,0.20021328206042396,0.24999908805787863,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787863,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010673116507298,0.20014444584204244,0.04999908805787932,-2.4589198681630357e-05,7.727883567105175e-06,-0.0045904178876040895,0.9999894636441268,0.0,0.9810104777662466,0.0,9.809999999995322
369,0.19985734433045158,0.20021328206042396,0.24999908805787877,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787877,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574115885226,0.20014446485140022,0.04999908714827513,-2.4704872359558664e-05,-7.667001880391474e-06,-0.004590407976302554,0.9999894636872417,0.0,0.9809895222337021,0.0,9.810000000000782
370,0.19985734433045158,0.20021328206042396,0.24999908805787877,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787877,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731188951887,0.2001444458400009,0.0499990880578793,-2.4589198622549283e-05,7.727883759226425e-06,-0.004590425685822692,0.9999894636083293,0.0,0.9810104777666372,0.0,9.809999999997512
371,0.19985734433045158,0.20021328206042396,0.24999908805787888,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787888,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657413976416,0.20014446484938314,0.0499990871482751,-2.4704872420195333e-05,-7.667001687467751e-06,-0.0045904157745210745,0.9999894636514444,0.0,0.9809895222328968,0.0,9.809999999996368
372,0.19985734433045158,0.20021328206042396,0.24999908805787888,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787888,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010673121283079,0.20014444583795932,0.049999088057879275,-2.4589198563071457e-05,7.727883950905636e-06,-0.004590433484041027,0.9999894635725317,0.0,0.9810104777667773,0.0,9.810000000002113
373,0.19985734433045158,0.20021328206042396,0.24999908805787896,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787896,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574163643096,0.2001444648473664,0.04999908714827496,-2.470487248420303e-05,-7.667001494507275e-06,-0.004590423572739139,0.9999894636156469,0.0,0.9809895222326631,0.0,9.810000000009298
374,0.19985734433045158,0.20021328206042396,0.24999908805787896,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787896,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.201067312367097,0.20014444583591776,0.049999088057879254,-2.458919850397538e-05,7.727884143350254e-06,-0.004590441282258792,0.9999894635367341,0.0,0.9810104777679765,0.0,9.809999999995895
375,0.19985734433045158,0.20021328206042396,0.24999908805787902,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787902,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574187522025,0.20014446484534898,0.049999087148275036,-2.4704872541743135e-05,-7.667001302147758e-06,-0.00459043137095682,0.9999894635798494,0.0,0.9809895222323687,0.0,9.809999999992343
376,0.19985734433045158,0.20021328206042396,0.24999908805787902,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787902,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731260588598,0.20014444583387547,0.049999088057879434,-2.4589198437697716e-05,7.727884334917148e-06,-0.004590449080476457,0.9999894635009364,0.0,0.9810104777683012,0.0,9.810000000009996
377,0.19985734433045158,0.20021328206042396,0.2499990880578791,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578791,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657421140096,0.20014446484333115,0.049999087148275216,-2.470487259508682e-05,-7.667001109216429e-06,-0.004590439169174335,0.9999894635440517,0.0,0.9809895222319139,0.0,9.809999999991275
378,0.19985734433045158,0.20021328206042396,0.2499990880578791,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578791,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731284467488,0.2001444458318338,0.049999088057879414,-2.4589198377423383e-05,7.727884525459127e-06,-0.0045904568786936046,0.9999894634651387,0.0,0.9810104777668941,0.0,9.81000000000624
379,0.19985734433045158,0.20021328206042396,0.24999908805787915,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787915,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574235279878,0.20014446484131404,0.04999908714827521,-2.4704872655605207e-05,-7.667000917810064e-06,-0.004590446967391372,0.9999894635082541,0.0,0.9809895222331756,0.0,9.810000000000793
380,0.19985734433045158,0.20021328206042396,0.24999908805787915,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787915,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010673130834639,0.20014444582979224,0.049999088057879386,-2.4589198318358546e-05,7.727884717239943e-06,-0.004590464676910462,0.9999894634293409,0.0,0.9810104777669086,0.0,9.809999999992208
381,0.19985734433045158,0.20021328206042396,0.2499990880578792,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578792,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574259158808,0.20014446483929696,0.049999087148275174,-2.470487271662036e-05,-7.667000725291632e-06,-0.0045904547656080855,0.9999894634724564,0.0,0.9809895222333054,0.0,9.810000000004523
382,0.19985734433045158,0.20021328206042396,0.2499990880578792,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578792,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731332225294,0.20014444582775032,0.049999088057879455,-2.4589198255909758e-05,7.727884909280044e-06,-0.004590472475126902,0.9999894633935431,0.0,0.9810104777673732,0.0,9.810000000005209
383,0.19985734433045158,0.20021328206042396,0.24999908805787927,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787927,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574283037748,0.20014446483727985,0.04999908714827513,-2.470487277729279e-05,-7.667000531906861e-06,-0.004590462563824547,0.9999894634366586,0.0,0.9809895222319336,0.0,9.809999999995808
384,0.19985734433045158,0.20021328206042396,0.24999908805787927,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787927,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731356104193,0.20014444582570906,0.04999908805787932,-2.4589198199996852e-05,7.727885100785003e-06,-0.004590480273343047,0.9999894633577452,0.0,0.9810104777673436,0.0,9.81000000000034
385,0.19985734433045158,0.20021328206042396,0.2499990880578793,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578793,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574306916664,0.20014446483526283,0.0499990871482751,-2.470487283873558e-05,-7.667000340618597e-06,-0.004590470362040497,0.9999894634008608,0.0,0.9809895222331486,0.0,9.809999999997396
386,0.19985734433045158,0.20021328206042396,0.2499990880578793,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578793,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731379983092,0.2001444458236672,0.04999908805787938,-2.4589198137996398e-05,7.727885292297241e-06,-0.004590488071558831,0.9999894633219473,0.0,0.9810104777673776,0.0,9.809999999997276
387,0.19985734433045158,0.20021328206042396,0.24999908805787932,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787932,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574330795596,0.20014446483324505,0.04999908714827527,-2.470487289283389e-05,-7.667000147985387e-06,-0.004590478160256285,0.9999894633650629,0.0,0.9809895222330295,0.0,9.810000000005074
388,0.19985734433045158,0.20021328206042396,0.24999908805787932,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787932,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731403861985,0.20014444582162522,0.04999908805787945,-2.45891980748312e-05,7.727885483069725e-06,-0.004590495869774486,0.9999894632861491,0.0,0.9810104777665154,0.0,9.810000000000343
389,0.19985734433045158,0.20021328206042396,0.24999908805787935,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787935,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657435467453,0.20014446483122827,0.04999908714827513,-2.4704872956668746e-05,-7.666999955045474e-06,-0.004590485958471761,0.999989463329265,0.0,0.9809895222325868,0.0,9.809999999997377
390,0.19985734433045158,0.20021328206042396,0.24999908805787935,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787935,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731427740898,0.20014444581958368,0.04999908805787942,-2.4589198016176584e-05,7.727885676071305e-06,-0.004590503667989549,0.9999894632503511,0.0,0.9810104777678903,0.0,9.81000000000845
391,0.19985734433045158,0.20021328206042396,0.24999908805787938,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787938,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574378553455,0.20014446482921092,0.04999908714827519,-2.4704873014912914e-05,-7.666999762783302e-06,-0.004590493756686649,0.999989463293467,0.0,0.9809895222325469,0.0,9.809999999988502
392,0.19985734433045158,0.20021328206042396,0.24999908805787938,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787938,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731451619783,0.20014444581754212,0.04999908805787937,-2.4589197957070957e-05,7.727885866534529e-06,-0.0045905114662042595,0.999989463214553,0.0,0.981010477766603,0.0,9.810000000004493
393,0.19985734433045158,0.20021328206042396,0.24999908805787938,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787938,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574402432376,0.20014446482719384,0.049999087148275154,-2.4704873075967286e-05,-7.666999570803238e-06,-0.004590501554901276,0.9999894632576689,0.0,0.9809895222331962,0.0,9.810000000001757
394,0.19985734433045158,0.20021328206042396,0.24999908805787938,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787938,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731475498685,0.20014444581550023,0.049999088057879434,-2.4589197894999122e-05,7.727886058614806e-06,-0.004590519264418585,0.9999894631787548,0.0,0.9810104777671418,0.0,9.810000000000276
395,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574426311305,0.20014446482517642,0.04999908714827521,-2.4704873133716054e-05,-7.666999377948536e-06,-0.00459050935311548,0.9999894632218708,0.0,0.9809895222326236,0.0,9.810000000000272
396,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731499377578,0.20014444581345864,0.04999908805787939,-2.458919783594387e-05,7.727886249859865e-06,-0.00459052706263266,0.9999894631429566,0.0,0.9810104777667745,0.0,9.809999999996725
397,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574450190226,0.20014446482315937,0.04999908714827517,-2.470487319520487e-05,-7.666999186091133e-06,-0.004590517151329358,0.9999894631860726,0.0,0.9809895222332016,0.0,9.8100000000008
398,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731523256471,0.20014444581141744,0.049999088057879226,-2.458919778085441e-05,7.727886440988203e-06,-0.004590534860846356,0.9999894631071582,0.0,0.9810104777660402,0.0,9.810000000000844
399,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574474069155,0.20014446482114304,0.0499990871482749,-2.4704873263730234e-05,-7.666998993321003e-06,-0.004590524949543029,0.9999894631502744,0.0,0.9809895222331638,0.0,9.810000000000906
400,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731547135392,0.20014444580937532,0.049999088057879386,-2.45891977166184e-05,7.727886635047417e-06,-0.004590542659059735,0.9999894630713598,0.0,0.9810104777691732,0.0,9.809999999992552
401,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574497948096,0.20014446481912496,0.04999908714827513,-2.470487331517713e-05,-7.666998799540643e-06,-0.00459053274775628,0.9999894631144761,0.0,0.9809895222311746,0.0,9.810000000009593
402,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731571014272,0.20014444580733332,0.04999908805787944,-2.458919765352204e-05,7.727886824971608e-06,-0.004590550457272784,0.9999894630355614,0.0,0.9810104777677867,0.0,9.80999999999693
403,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657452182702,0.20014446481710818,0.049999087148274994,-2.4704873379390723e-05,-7.666998607323857e-06,-0.0045905405459693025,0.9999894630786778,0.0,0.9809895222309565,0.0,9.810000000000358
404,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731594893185,0.2001444458052918,0.04999908805787939,-2.4589197595593514e-05,7.727887018128294e-06,-0.00459055825548564,0.9999894629997629,0.0,0.9810104777697243,0.0,9.810000000000741
405,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657454570594,0.20014446481509052,0.04999908714827514,-2.4704873434911365e-05,-7.666998415208721e-06,-0.004590548344181924,0.9999894630428793,0.0,0.9809895222317351,0.0,9.80999999999204
406,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731618772064,0.2001444458032499,0.049999088057879434,-2.458919753333941e-05,7.727887208198368e-06,-0.00459056605369804,0.9999894629639643,0.0,0.9810104777679229,0.0,9.810000000010412
407,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657456958487,0.20014446481307374,0.04999908714827499,-2.470487349933513e-05,-7.666998222348941e-06,-0.00459055614239429,0.9999894630070808,0.0,0.980989522231211,0.0,9.809999999996567
408,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010673164265097,0.20014444580120871,0.04999908805787928,-2.4589197478619528e-05,7.72788740082247e-06,-0.004590573851910061,0.9999894629281657,0.0,0.9810104777687638,0.0,9.810000000003019
409,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574593463789,0.20014446481105677,0.04999908714827492,-2.4704873561807207e-05,-7.666998030450798e-06,-0.00459056394060617,0.9999894629712823,0.0,0.9809895222317373,0.0,9.80999999999698
410,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010673166652986,0.2001444457991672,0.049999088057879205,-2.4589197420617388e-05,7.727887591773594e-06,-0.004590581650121708,0.999989462892367,0.0,0.9810104777684631,0.0,9.809999999992788
411,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574617342707,0.2001444648090394,0.04999908714827496,-2.4704873620395344e-05,-7.666997838423038e-06,-0.004590571738817644,0.9999894629354837,0.0,0.9809895222325895,0.0,9.810000000012993
412,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731690408747,0.20014444579712531,0.04999908805787925,-2.4589197358880508e-05,7.727887782894452e-06,-0.004590589448332897,0.9999894628565683,0.0,0.9810104777675466,0.0,9.809999999993241
413,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574641221625,0.20014446480702167,0.04999908714827512,-2.4704873675223492e-05,-7.666997646545834e-06,-0.00459057953702893,0.999989462899685,0.0,0.9809895222328162,0.0,9.81000000000376
414,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.2499990880578794,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731714287646,0.20014444579508237,0.04999908805787961,-2.4589197286703367e-05,7.727887974940954e-06,-0.0045905972465438635,0.9999894628207695,0.0,0.9810104777679982,0.0,9.809999999995709
415,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574665100574,0.20014446480500414,0.049999087148275154,-2.4704873732237978e-05,-7.666997451613347e-06,-0.004590587335239764,0.9999894628638863,0.0,0.9809895222296958,0.0,9.809999999998041
416,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731738166544,0.2001444457930411,0.04999908805787947,-2.458919723100563e-05,7.727888166998027e-06,-0.0045906050447546394,0.9999894627849707,0.0,0.9810104777689795,0.0,9.81000000000105
417,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574688979487,0.2001444648029875,0.049999087148274994,-2.470487379792763e-05,-7.666997260263719e-06,-0.004590595133450399,0.9999894628280875,0.0,0.9809895222307541,0.0,9.810000000001384
418,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731762045446,0.20014444579099966,0.04999908805787939,-2.458919717375817e-05,7.727888359180667e-06,-0.004590612842965052,0.9999894627491718,0.0,0.9810104777696749,0.0,9.810000000000118
419,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657471285841,0.20014446480097017,0.049999087148275015,-2.470487385712534e-05,-7.666997067796898e-06,-0.004590602931660661,0.9999894627922887,0.0,0.9809895222309982,0.0,9.810000000001573
420,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731785924328,0.20014444578895813,0.04999908805787931,-2.458919711557508e-05,7.72788854964844e-06,-0.004590620641175031,0.9999894627133727,0.0,0.981010477768299,0.0,9.810000000000375
421,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574736737318,0.20014446479895248,0.04999908714827517,-2.4704873912582337e-05,-7.666996876717363e-06,-0.004590610729870509,0.9999894627564898,0.0,0.98098952223283,0.0,9.809999999996455
422,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731809803208,0.20014444578691623,0.04999908805787934,-2.458919705385633e-05,7.727888739896747e-06,-0.00459062843938465,0.9999894626775737,0.0,0.981010477766367,0.0,9.810000000001219
423,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574760616247,0.20014446479693576,0.049999087148275,-2.4704873977495385e-05,-7.666996683751921e-06,-0.004590618528080128,0.9999894627206909,0.0,0.9809895222321837,0.0,9.810000000001981
424,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731833682118,0.20014444578487475,0.049999088057879275,-2.4589196996335624e-05,7.727888933108954e-06,-0.0045906362375939804,0.9999894626417747,0.0,0.9810104777679844,0.0,9.80999999999955
425,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574784495168,0.20014446479491846,0.049999087148275015,-2.470487403690201e-05,-7.66699649139941e-06,-0.004590626326289364,0.9999894626848919,0.0,0.9809895222322084,0.0,9.809999999999881
426,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731857561003,0.20014444578283289,0.049999088057879296,-2.458919693503636e-05,7.72788912384143e-06,-0.004590644035803062,0.9999894626059755,0.0,0.9810104777678342,0.0,9.809999999997551
427,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574808374084,0.20014446479290074,0.04999908714827516,-2.4704874092138398e-05,-7.666996299519812e-06,-0.0045906341244981875,0.9999894626490928,0.0,0.9809895222329673,0.0,9.810000000001008
428,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010673188143989,0.20014444578079066,0.049999088057879434,-2.458919687003811e-05,7.727889315128387e-06,-0.004590651834011686,0.9999894625701763,0.0,0.9810104777668409,0.0,9.810000000000775
429,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657483225302,0.200144464790884,0.04999908714827498,-2.4704874157041487e-05,-7.666996105543548e-06,-0.004590641922706702,0.9999894626132937,0.0,0.9809895222314905,0.0,9.810000000000473
430,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.201067319053188,0.2001444457787495,0.04999908805787927,-2.4589196815905266e-05,7.727889508328474e-06,-0.004590659632219809,0.999989462534377,0.0,0.9810104777686823,0.0,9.81000000000104
431,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657485613193,0.20014446478886674,0.049999087148274994,-2.4704874217013622e-05,-7.6669959141289e-06,-0.004590649720914665,0.9999894625774945,0.0,0.9809895222322433,0.0,9.809999999996597
